correlation_measure,subgrouping,M,rho_xy,rho_uv,eta_x,eta_y,rho_true,rho_obs_hat,best_weight_true_bias,mean_estimate,abs_bias_true,coverage_true,coverage_obs
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_3_5__K_X_sev,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.10597720572467738,0.005977205724677373,0.902,0.8924
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.10870952461535756,0.008709524615357553,0.9221,0.9077
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.3499503407952157,OPW,0.3759645211378851,0.12403547886211491,0.8053,0.8716
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_3_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.36120198558266514,0.13879801441733486,0.7813,0.8755
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002375668975605485,OPW,-5.37663929987935e-4,5.37663929987935e-4,0.8978,0.8991
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,0,0,0,-0.002375668975605485,MOPW,-5.37663929987935e-4,5.37663929987935e-4,0.8978,0.8991
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.0334605023840461,0.0334605023840461,0.9096,0.9215
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.08673540906533692,0.01326459093466309,0.8923,0.8854
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.07648456165768563,MOPW,0.08673540906533692,0.01326459093466309,0.8923,0.8854
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.07838795371390307,OPW,0.08388817874556384,0.016111821254436165,0.8917,0.8828
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.07838795371390307,MOPW,0.08388817874556384,0.016111821254436165,0.8917,0.8828
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_4_5__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.001115516384303056,0.001115516384303056,0.9251,0.92490000000000006
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,4,4,0,0.040312115589658276,OPW,0.01688514624819763,0.01688514624819763,0.8914,0.8934
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0,4,4,0,0.040312115589658276,MOPW,0.01688514624819763,0.01688514624819763,0.8914,0.8934
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.10995144206976468,0.009951442069764671,0.9107,0.8924
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.07838795371390307,OPW,0.09780649428858541,0.0021935057114145923,0.8924,0.8813
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.07838795371390307,MOPW,0.09780649428858541,0.0021935057114145923,0.8924,0.8813
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_4_5__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.0014546520793047044,0.0014546520793047044,0.9252,0.9241
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.028065535749561932,0.028065535749561932,0.902,0.9068
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.09706236148720902,0.0029376385127909826,0.9148,0.9076
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.07838795371390307,OPW,0.10340306298544993,0.0034030629854499284,0.9024,0.8978
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,4,0,0.1,0.07838795371390307,MOPW,0.10340306298544993,0.0034030629854499284,0.9024,0.8978
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0,4,4,0.1,0.09862308112210579,PPW,0.10136269005952067,0.001362690059520666,0.9083,0.9083
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,OPW,0.4563346367436528,0.04366536325634718,0.9073,0.8833
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,MOPW,0.4563346367436528,0.04366536325634718,0.9073,0.8833
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,OPW,0.3814912298447687,0.11850877015523131,0.8558,0.8699
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,MOPW,0.3814912298447687,0.11850877015523131,0.8558,0.8699
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,OPW,0.4181577547652246,0.0818422452347754,0.8938,0.8307
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,MOPW,0.4181577547652246,0.0818422452347754,0.8938,0.8307
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.40183404835507563,0.09816595164492437,0.8848,0.8406
Spearman,L_Y_dich_4_5__K_X_dich_3_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,MOPW,0.40183404835507563,0.09816595164492437,0.8848,0.8406
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,CW,-0.0023518961152709183,0.0023518961152709183,0.9041,0.9041
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-0.0023518961152709183,0.0023518961152709183,0.9041,0.9041
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,OPW,-0.0023518961152709183,0.0023518961152709183,0.9041,0.9041
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,0,0,-0.002375668975605485,MOPW,-0.0023518961152709183,0.0023518961152709183,0.9041,0.9041
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,PPW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,OPW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,0,4,0,-1.9513642820493112e-4,MOPW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0,4,4,0,0.040312115589658276,no_weight,0.040312115589658276,0.040312115589658276,0.8877,0.8952
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,PPW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,OPW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,0,4,0.4,0.26765341299895035,MOPW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,PPW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,OPW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,0,0.4,0.2656299057933091,MOPW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,PPW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,OPW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0,0.5,4,4,0.4,0.2578814700888697,MOPW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,0,4,0.1,0.07648456165768563,no_weight,0.07648456165768563,0.02351543834231437,0.8974,0.8997
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.021612046286096934,0.8989,0.8983
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,PPW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,OPW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,MOPW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,PPW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,OPW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,MOPW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,PPW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,OPW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,MOPW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,PPW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_4_5__K_X_dich_4_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,MOPW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0,0,0,0,-0.002375668975605485,PPW,-9.725811063779679e-4,9.725811063779679e-4,0.9224,0.9231
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0,4,4,0,0.040312115589658276,OPW,0.032083356885405576,0.032083356885405576,0.892,0.903
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0,4,4,0,0.040312115589658276,MOPW,0.032083356885405576,0.032083356885405576,0.892,0.903
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_dich_4_5__K_X_sev,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.1003120525820913,3.1205258209129894e-4,0.9016,0.8928
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0,0,4,0.1,0.07648456165768563,MOPW,0.1003120525820913,3.1205258209129894e-4,0.9016,0.8928
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,0,0.1,0.07838795371390307,no_weight,0.07838795371390307,0.021612046286096934,0.8989,0.8983
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.35289893031915176,OPW,0.37651281933481917,0.12348718066518083,0.7709,0.8813
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,0,0.5,0.35289893031915176,MOPW,0.37651281933481917,0.12348718066518083,0.7709,0.8813
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.33655322250566944,OPW,0.3725279469294043,0.12747205307059573,0.7911,0.864
Spearman,L_Y_dich_4_5__K_X_sev,20,0.5,0.5,4,4,0.5,0.33655322250566944,MOPW,0.3725279469294043,0.12747205307059573,0.7911,0.864
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-6.055034861194266e-4,6.055034861194266e-4,0.9379,0.9374
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0,4,4,0,0.040312115589658276,PPW,0.02720483255397886,0.02720483255397886,0.9073,0.9223
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_sev__K_X_dich_1_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0,0,0,0.1,0.09585541604081727,MOPW,0.1034529787407487,0.003452978740748694,0.8969,0.8953
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0,0,4,0.1,0.07648456165768563,OPW,0.08981607525691675,0.010183924743083259,0.9054,0.8917
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.11711646312540308,0.017116463125403075,0.913,0.8772
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_sev__K_X_dich_1_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0,0,0,0,-0.002375668975605485,PPW,-6.514905270611903e-4,6.514905270611903e-4,0.9347,0.9354
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0,0,4,0,-1.9513642820493112e-4,CW,-2.6360312591843332e-5,2.6360312591843332e-5,0.9043,0.9042
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0,4,0,0,-2.2576498978818884e-5,no_weight,-2.2576498978818884e-5,2.2576498978818884e-5,0.8869,0.8871
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0,4,4,0,0.040312115589658276,OPW,1.6594803045019683e-4,1.6594803045019683e-4,0.8992,0.8854
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0.5,0,0,0.4,0.3438918581517482,no_weight,0.3438918581517482,0.0561081418482518,0.9061,0.8952
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0.5,0,4,0.4,0.26765341299895035,CW,0.3241615223154549,0.0758384776845451,0.8915,0.8568
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0.5,4,0,0.4,0.2656299057933091,CW,0.32272729852027243,0.07727270147972759,0.8863,0.8568
Spearman,L_Y_sev__K_X_dich_2_5,20,0,0.5,4,4,0.4,0.2578814700888697,CW,0.3458150088812158,0.05418499111878422,0.8977,0.8094
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0,0,0,0.1,0.09585541604081727,no_weight,0.09585541604081727,0.0041445839591827405,0.8964,0.896
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0,0,4,0.1,0.07648456165768563,PPW,0.1142676758828396,0.0142676758828396,0.916,0.8855
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0,4,0,0.1,0.07838795371390307,PPW,0.1212353773343505,0.02123537733435049,0.914,0.8792
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0,4,4,0.1,0.09862308112210579,no_weight,0.09862308112210579,0.0013769188778942204,0.8926,0.8937
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,0,0,0.5,0.44500765709525697,CW,0.4450092813084937,0.05499071869150629,0.9059,0.8903
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,0,4,0.5,0.3499503407952157,CW,0.37007872773085887,0.12992127226914113,0.8403,0.8788
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,4,0,0.5,0.35289893031915176,CW,0.37263650465819065,0.12736349534180935,0.8409,0.8782
Spearman,L_Y_sev__K_X_dich_2_5,20,0.5,0.5,4,4,0.5,0.33655322250566944,CW,0.3591668881202469,0.14083311187975311,0.8319,0.8756
